CheckingAcctStat1,CheckingAcctStat2,CheckingAcctStat3,CheckingAcctStat4,Duration,CreditHistory1,CreditHistory2,CreditHistory3,CreditHistory4,CreditHistory5,Purpose1,Purpose2,Purpose3,Purpose4,Purpose5,Purpose6,Purpose7,Purpose8,Purpose9,Purpose10,Savings1,Savings2,Savings3,Savings4,Savings5,Employment1,Employment2,Employment3,Employment4,Employment5,InstallmentRatePecnt,PresentResidenceTime,Property1,Property2,Property3,Property4,Age,Telephone1,CreditScore
0,1,0,0,0.358556671,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.031147608,0,0,0,1,0.237910541,0,1
1,0,0,0,0.26325011,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.947213096,1,0,0,0,1,0.641678771,0,1
1,0,0,0,0.261898135,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.855905405,1,0,0,0,1,0.80692122,0,1
0,0,0,1,0.302852281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.719453571,0.333333333,0,0,1,0,0.38481235,1,1
0,0,0,1,0.310964132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.810761261,0.333333333,0,0,1,0,0.260880513,1,1
1,0,0,0,0.470588235,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.487520384,0,1,0,0,0.298404629,1,1
1,0,0,0,0.470588235,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.697814275,0,1,0,0,0.188242996,1,1
0,1,0,0,0.355852721,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.641707435,0,0,1,0,0.085818536,1,1
0,1,0,0,0.358556671,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.154669556,1,1
0,1,0,0,0.232382573,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.179146282,0,0,1,0,0.056449421,0,1
0,1,0,0,0.229678623,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.070219625,0,1
0,1,0,0,0.086779522,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.512479616,0,0,0,1,0.104264864,0,1
0,1,0,0,0.085427547,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.364480941,0,1,0,0,0.09049466,0,1
0,0,0,1,0.309551416,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.719453571,0.845812949,0,1,0,0,0.095630886,0,1
0,0,0,1,0.310227403,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.810761261,0.697814275,1,0,0,0,0.040550069,0,1
1,0,0,0,0.18374945,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0.111720471,1,1
0,1,0,0,0.190509325,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.937704784,0,0,0,1,0.304503328,1,1
1,0,0,0,0.163948364,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.052786904,0.641707435,1,0,0,0,0.133633979,1,1
0,0,0,1,0.165976327,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.144094595,0.937704784,0,1,0,0,0.174944591,1,1
1,0,0,0,0.232382573,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.894426191,0.333333333,0,0,1,0,0.026491121,0,1
1,0,0,0,0.229678623,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.711810811,0.395628549,0,0,1,0,0.067801734,0,1
1,0,0,0,0.708793898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.947213096,0.462561153,0,0,0,1,0.123821628,0,1
1,0,0,0,0.711497848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.855905405,1,0,0,0,1,0.289064077,0,1
0,1,0,0,0.232382573,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.691625898,0,0,1,0,0.40960385,0,1
1,0,0,0,0.229678623,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.302185725,1,0,0,0,0.147969973,0,1
1,0,0,0,0.470588235,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.438907142,0.333333333,0,1,0,0,0.3646664,0,1
1,0,0,0,0.470588235,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.621522523,0.333333333,0,1,0,0,0.144343135,0,1
1,0,0,0,0.417587795,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.333333333,1,0,0,0,0.294348264,0,1
0,0,0,1,0.422995696,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.333333333,1,0,0,0,0.335658876,0,1
0,1,0,0,0.331684319,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.691625898,1,0,0,0,0.113488029,0,1
0,0,0,1,0.325600431,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0,1,0,0.058407212,0,1
1,0,0,0,0.234566231,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.947213096,0.666666667,0,0,1,0,0.1704587,1,1
1,0,0,0,0.233890244,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.855905405,0.635519059,1,0,0,0,0.473403189,1,1
1,0,0,0,0.267617427,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.947213096,0.333333333,0,1,0,0,0.179160614,0,1
0,1,0,0,0.270321377,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.855905405,0.364480941,0,0,0,1,0.09653939,0,1
0,1,0,0,0.175014816,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.841639287,0.666666667,0,1,0,0,0.122122007,0,1
0,1,0,0,0.173662841,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.567716216,0.697814275,0,1,0,0,0.108351803,0,1
0,1,0,0,0.600757518,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.438907142,0.333333333,1,0,0,0,0.152080307,0,1
0,1,0,0,0.598729555,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.621522523,0.395628549,1,0,0,0,0.110769695,0,1
1,0,0,0,0.406669503,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.613879762,0.666666667,0,0,1,0,0.121532821,0,1
0,1,0,0,0.40193759,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.522572072,0.635519059,1,0,0,0,0.190383842,0,1
1,0,0,0,0.175014816,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.613879762,0.154187051,1,0,0,0,0.103675678,0,1
1,0,0,0,0.173662841,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.522572072,0.333333333,1,0,0,0,0.172526699,0,1
0,1,0,0,0.302852281,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333,0.691625898,0,0,0,1,0.176803871,0,1
0,0,0,1,0.310964132,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333,0.333333333,0,0,0,1,0.424667544,0,1
1,0,0,0,0.294117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.666666667,0.641707435,1,0,0,0,0.092752893,1,1
0,1,0,0,0.294117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.666666667,1,0,1,0,0,0.023901873,1,1
0,0,0,1,0.091146839,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.071428571,0,1
0,0,0,1,0.093850789,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.071428571,0,1
0,1,0,0,0.247816342,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.719453571,0.487520384,0,0,1,0,0.55527105,0,1
0,1,0,0,0.245788379,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.810761261,0.697814275,0,1,0,0,0.734283703,0,1
1,0,0,0,0.175014816,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.487520384,0,0,1,0,0.4597081,1,1
1,0,0,0,0.173662841,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.666666667,0,0,0,1,0.266925243,1,1
0,1,0,0,0.320617867,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.333333333,0.333333333,1,0,0,0,0.483910415,0,1
0,1,0,0,0.317913917,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.333333333,0.333333333,1,0,0,0,0.236046741,0,1
0,1,0,0,0.470588235,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.512479616,0,0,1,0,0.130755986,1,1
0,0,0,1,0.470588235,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.333333333,0,0,1,0,0.158296394,1,1
1,0,0,0,0.179382133,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.641707435,0,0,1,0,0.357664107,0,1
1,0,0,0,0.182086083,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.968852392,0,0,1,0,0.701919209,0,1
1,0,0,0,0.117647059,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.947213096,0.641707435,0,0,0,1,0.337518157,1,1
1,0,0,0,0.117647059,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.855905405,1,0,0,0,1,0.58538183,1,1
0,0,1,0,0.150698254,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.438907142,0.641707435,0,0,1,0,0.079473364,0,1
0,0,0,1,0.154078192,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.621522523,0.937704784,0,0,1,0,0.203405201,0,1
1,0,0,0,0.355852721,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.333333333,0.179146282,0,0,1,0,0.194139764,1,1
1,0,0,0,0.358556671,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.333333333,0.062295216,0,0,1,0,0.097748336,1,1
1,0,0,0,0.408853161,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.071428571,1,1
1,0,0,0,0.406149211,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.071428571,1,1
1,0,0,0,0.23674989,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.052786904,1,1,0,0,0,0.568029329,0,1
1,0,0,0,0.238101865,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.144094595,1,0,0,0,1,0.210004023,0,1
1,0,0,0,0.193409515,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.052786904,1,0,0,0,1,0.383044793,0,1
0,0,1,0,0.190930894,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.144094595,1,0,0,0,1,0.506976629,0,1
1,0,0,0,0.3845366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.894426191,1,1,0,0,0,0.46539615,1,1
0,1,0,0,0.386564562,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.711810811,1,0,0,0,1,0.727030027,1,1
0,1,0,0,0.150698254,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.719453571,0.154187051,1,0,0,0,0.053571429,1,1
0,1,0,0,0.154078192,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.810761261,0.333333333,0,0,1,0,0.053571429,1,1
1,0,0,0,0.23674989,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.333333333,0.641707435,1,0,0,0,0.230443236,0,1
1,0,0,0,0.238101865,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.333333333,0.906557176,1,0,0,0,0.051430583,0,1
0,1,0,0,0.355852721,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.947213096,0.641707435,0,0,1,0,0.133044793,1,1
1,0,0,0,0.358556671,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.855905405,1,0,0,1,0,0.256976629,1,1
1,0,0,0,0.501455772,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.719453571,0.333333333,0,1,0,0,0.16993745,1,1
1,0,0,0,0.502807747,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.810761261,0.364480941,0,1,0,0,0.128626838,1,1
1,0,0,0,0.408853161,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.333333333,0.487520384,0,1,0,0,0.109431664,1,1
1,0,0,0,0.406149211,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.333333333,0.604371451,0,1,0,0,0.205823093,1,1
1,0,0,0,0.302852281,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.947213096,1,0,0,0,1,0.317372207,1,1
1,0,0,0,0.310964132,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.855905405,1,0,0,0,1,0.468844452,1,1
0,1,0,0,0.258882793,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.641707435,0,0,0,1,0.78460385,1,1
0,1,0,0,0.253474893,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0.522969973,1,1
0,0,0,1,0.616191287,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.947213096,0.487520384,0,0,1,0,0.211407721,1,1
1,0,0,0,0.614839311,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.855905405,0.635519059,0,0,1,0,0.197637517,1,1
0,1,0,0,0.148514596,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.820853718,0,0,1,0,0.378467179,1,1
0,1,0,0,0.149866571,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.309616158,1,1
1,0,0,0,0.219132463,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.666666667,0.333333333,0,0,1,0,0.118654828,1,1
1,0,0,0,0.217780488,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.666666667,0.333333333,0,1,0,0,0.173735645,1,1
1,0,0,0,0.417587795,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.947213096,1,0,0,0,1,0.586996907,0,1
1,0,0,0,0.422995696,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.855905405,1,0,0,0,1,0.490605479,0,1
0,0,0,1,0.117647059,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.392857143,0,1
0,0,0,1,0.117647059,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.392857143,0,1
1,0,0,0,0.26325011,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.386120238,1,0,0,0,1,0.612898843,0,1
1,0,0,0,0.261898135,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.477427928,1,0,0,0,1,0.640439251,0,1
1,0,0,0,0.21024967,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.641707435,0,0,1,0,0.274202314,0,1
1,0,0,0,0.214305595,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.968852392,0,1,0,0,0.219121498,0,1
1,0,0,0,0.470588235,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.201595371,1,1
0,0,0,1,0.470588235,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.968852392,0,0,0,1,0.311757004,1,1
0,1,0,0,0.408853161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0.820853718,1,0,0,0,0.154369114,1,1
0,1,0,0,0.406149211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.209449931,1,1
0,0,0,1,0.461853602,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.947213096,0.333333333,0,0,1,0,0.275901936,1,1
0,0,0,1,0.453741751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.855905405,0.333333333,0,0,1,0,0.399833772,1,1
1,0,0,0,0.362551856,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.845812949,0,1,0,0,0.38481235,0,1
1,0,0,0,0.357819943,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.635519059,0,0,1,0,0.260880513,0,1
1,0,0,0,0.294117647,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.947213096,1,0,0,1,0,0.134223164,0,1
1,0,0,0,0.294117647,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.855905405,1,0,0,1,0,0.092912552,0,1
1,0,0,0,0.355852721,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.947213096,1,0,0,1,0,0.154369114,0,1
1,0,0,0,0.358556671,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.855905405,1,0,0,1,0,0.209449931,0,1
1,0,0,0,0.347118087,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.333333333,1,0,0,0,0.115776836,1,1
0,0,1,0,0.341710187,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.333333333,1,0,0,0,0.157087448,1,1
0,1,0,0,0.408853161,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.146324322,0,1
0,1,0,0,0.406149211,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.077473301,0,1
0,1,0,0,0.523588676,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.333333333,0.487520384,0,0,1,0,0.222330507,1,1
0,1,0,0,0.518180775,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.333333333,0.666666667,0,0,1,0,0.346262344,1,1
0,1,0,0,0.861096083,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.894426191,1,0,1,0,0,0.080651736,0,1
0,1,0,0,0.855012195,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.711810811,0.937704784,0,1,0,0,0.039341124,0,1
1,0,0,0,0.332362818,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.947213096,0.333333333,1,0,0,0,0.426871807,0,1
1,0,0,0,0.331461502,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.855905405,0.333333333,0,0,1,0,0.247859154,0,1
0,1,0,0,0.340418953,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.052786904,0.820853718,1,0,0,0,0.026491121,0,1
1,0,0,0,0.342446915,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.144094595,1,0,0,1,0,0.067801734,0,1
0,1,0,0,0.413220478,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.641707435,1,0,0,0,0.157836293,0,1
0,1,0,0,0.414572453,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.937704784,0,0,1,0,0.144066089,0,1
0,0,1,0,0.470588235,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.333333333,0,0,1,0,0.1549583,1,1
0,0,0,1,0.470588235,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.333333333,0,0,1,0,0.127417892,1,1
1,0,0,0,0.294117647,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.947213096,0.691625898,0,0,1,0,0.578362929,0,1
1,0,0,0,0.294117647,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.855905405,0.395628549,1,0,0,0,0.440660888,0,1
1,0,0,0,0.179382133,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.333333333,0,1,0,0,0.566850957,1,1
1,0,0,0,0.182086083,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.395628549,0,1,0,0,0.3740681,1,1
1,0,0,0,0.360220038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0.237898843,0,1
0,1,0,0,0.366979914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0.265439251,0,1
0,0,0,1,0.294117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.820853718,0,1,0,0,0.211996907,0,1
1,0,0,0,0.294117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0.115605479,0,1
1,0,0,0,0.117647059,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.333333333,1,0,0,0,0.216574521,0,1
0,1,0,0,0.117647059,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.333333333,0,1,0,0,0.31296595,0,1
1,0,0,0,0.331684319,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.333333333,0,0,1,0,0.353154429,1,1
0,1,0,0,0.325600431,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.302185725,0,0,1,0,0.077750347,1,1
0,1,0,0,0.301495281,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.105573809,0.691625898,0,0,1,0,0.400969872,0,1
1,0,0,0,0.29924199,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.288189189,0.333333333,0,0,1,0,0.098025382,0,1
0,0,0,1,0.474955552,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.438907142,1,0,0,1,0,0.119244014,0,1
0,0,0,1,0.479011478,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.621522523,1,0,0,1,0,0.091703606,0,1
1,0,0,0,0.150698254,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.719453571,0.308374102,0,0,1,0,0.114009278,1,1
0,1,0,0,0.154078192,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.810761261,0.635519059,0,0,1,0,0.403183564,1,1
0,1,0,0,0.417587795,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.052786904,0.154187051,0,0,0,1,0.202773743,1,1
0,1,0,0,0.422995696,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.144094595,0.364480941,0,0,0,1,0.147692927,1,1
1,0,0,0,0.232382573,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.438907142,0.333333333,1,0,0,0,0.25981235,0,1
